document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
94,"From the beginning of participating in this experiment, I have two different perceptions on the experiment. After reading the abstract and watching the video, this experiement and what the experiement sees made us do, makes more sense and …",0.02965964697180777,0.14562327264701008,0.06111320722195051,0.11286825716819335,0.045768749675030335,0.06378317144455882,0.08130882119764826,0.045032385755739944,0.06617983268765407,0.05270477987239681,0.05308624143813116
95,The experiment was more hands on and I didn't really know why I was doing the experiment and what knowledge I was gaining. After watching the presentation and reading the abstract I understood what I was doing and what my participation was helping. The abstract describes what experiment we were trying to conduct while the presentation gave us more inside details on the experiment.,1.087979478724144e-308,2.6364035225059743e-308,3.3770520497483304e-308,6.989710314766514e-308,3.052350540905673e-308,6.508013900986432e-308,7.575902027532076e-308,2.5890521489793678e-308,1.0,4.215566599102601e-308,2.202571531000823e-308
96,"From participating and doing the post-study reflection, we were able to understand the experimental design a little better and see how data points are collected. From the extended abstract and presentation, we could see the technical details of analysis and graph design, and see how real studies function a little better.",0.01933825430340058,0.1393281119903466,0.2124998299087788,0.0614143533959853,0.0436162009061855,0.059081289753958044,0.07201380592522351,0.05888042345480363,0.04911618802514653,0.033919637280576606,0.06999447414992789
97,"The information I learned in the abstracts was the most helpful to me, because it made the most sense and provided good examples of what was happening. The other sources were helpful, but they did not help me understand what the point of the experiment was as much.",0.018672294854633557,0.042629943018828,0.03285184238710237,0.16226422192716533,0.0325531592213764,0.0460881321258958,0.06478445221238031,0.027206302811254943,0.08736935344560585,0.07125153882486017,0.02731463624401958
98,The information I gained from the multiple sources differed by the amount of information I got and visual representation of the experiment. In the presentation there was a lot more insight into how the graphs were used and it made my understanding easier.,0.015409278634599092,0.030795430308480063,0.024326268218026886,0.1910375955705859,0.030040518959282336,0.03826711984458879,0.04200677153812446,0.022583638048592976,0.07468228087571165,0.07894416707403469,0.021780609079418548
99,"I gained more information from the components that more thoroughly explained the experiment. Other than that, it was all mostly the same.",1.1661406691046487e-308,2.386868116601923e-308,2.171761709790501e-308,1.0,3.127891308253247e-308,4.49218728506394e-308,3.555034445048294e-308,2.107592950861978e-308,6.386795022012628e-308,6.674746186088693e-308,1.9334771005897403e-308
100,The abstract gave me a good sense of why the study was conducted. The participation and post study reflection left me a little confused as to what the purpose of said experiment was for. The presentation did the best job of explaining the study in my opinion.,1.0129021430180825e-308,3.865301085678683e-308,4.108145772564917e-308,4.3499320496184382e-308,2.4000321287431086e-308,4.274545455599425e-308,1.0,2.591812870889238e-308,5.010658462595087e-308,2.7094825775472343e-308,2.495752845260777e-308
101,we didn't know all the formulas and it seems like we had a smaller population.,9.869099193994624e-309,1.829303609609198e-308,1.6735345169778247e-308,1.4261172787990135e-307,3.0756762129085813e-308,3.3126944103743204e-308,2.7463065414140787e-308,1.8394233343379576e-308,6.043134657547508e-308,1.0,1.601888820711641e-308
102,Each one was asking for information on different parts of the experiment. I liked this one the best cause there was a informational video with more context than the rest.,1.164067622363137e-308,2.611974077810145e-308,2.587263130049785e-308,1.0,2.7908328520539963e-308,4.705514796983754e-308,4.5495970451251465e-308,2.163760025307109e-308,7.023023238321925e-308,4.564035081186128e-308,2.02536950002867e-308
103,"I got to know background of the 3D charts which helped me a lot to understand what exactly it is. Additionally, it also gives me more precise and detailed explanation about the experiment.",0.2824788512569986,0.06235646848698073,0.04755627093849662,0.0648658329698948,0.04235568234431063,0.04532574323960837,0.0477138428869583,0.04049783640594838,0.047847276043258065,0.04828097236582648,0.045433833188148705
104,"While trying to replicate the Cleveland and Mcgill experiment, not everything was written down in the report leaving us to have to use a scaled data distribution. This can lead to some difference. Also, in the abstract they only used printed 3D and digital 3D, compared to the presentation using more than 2 different types of graphs.",0.8654852685034874,0.016232989388580372,0.012747965614866713,0.017249209943501643,0.011656129365523111,0.012368363532962957,0.013484366004531343,0.01098394930777144,0.013655698931051721,0.013984017595839018,0.01215204181188412
105,"I enjoyed participating in the experiment but didn't really understand what was being studied from this. Once I was given the two page extended abstract my knowledge grew in what was being studied, the methods used and what the experimenter was looking for.  Finally, I was given the results and this gave a all round understanding of why I did it with some good background information at the beginning of the presentation.",1.263217664446352e-308,3.1670571236816935e-308,2.804394563680355e-308,1.0,2.303227816744817e-308,3.6242896735267473e-308,4.842146507903499e-308,2.0390978483331457e-308,5.694749260469624e-308,3.6618072287564746e-308,2.0698517810597477e-308
106,"The information gained from this experiment was learning more about what we actually participated in. It showed me that there was a direct reason we were looking at the charts. It makes more sense now, learning after this video",0.5276830455696052,0.045203682226092105,0.03645077231539753,0.04699335710740601,0.03340039464875966,0.034679109097661136,0.03618968360429583,0.03177402480394685,0.03682737277653876,0.03758200949876819,0.03490096121074441
107,"I thought 3d graphs were a good component, but come to find out, 2d graphs are easier to read, which I expected. I didn't know how much viewing graphs could vary 3d vs 2d. I think both have their place, but I could understand why 2d is better. These assignments differed in questions, and as I went down the list, I gained more information about the experiment.",1.0,1.138770113799055e-308,9.022635649897925e-309,1.182037378834852e-308,8.22989690855505e-309,8.691983445564014e-309,9.20173801001077e-309,7.860119832993285e-309,9.285973010105376e-309,9.453257640944464e-309,8.669681417671783e-309
108,"The information I gained from this is a lot more in depth than participating in the experiment and reading about it after. While taking the experiment I had no idea what the point/ research question was. After reading the abstract I had a better understanding of the reason for the experiment. But now after watching the video I feel like I have a good understanding of the experiment because I know the equations used, how the graphs were distributed to each participant, and the comparison.",1.309759398581201e-308,3.227357273865415e-308,2.775519878104063e-308,1.0,2.2169450976687554e-308,3.3750371037064684e-308,4.2118014082934576e-308,1.98870394145993e-308,4.818658201529652e-308,3.3278106769681864e-308,2.053731032698405e-308
109,"I have no idea. I observed those all at different times and immediately brain-dumped them after each session, so if this differed in anyway, I would have no way of knowing. I just took part for extra credit because I'm bad at math.",1.1852488848669853e-308,2.1428829831613545e-308,1.7868711532748127e-308,1.0,2.5918940661478834e-308,3.17386921312124e-308,2.956611345472824e-308,1.7837908535236756e-308,6.0056380360719545e-308,7.857404188644682e-308,1.6713462364851623e-308
110,The information I gained is that participating in the experiment helped me understand the visual challenges of comparing 3D and 2D graphs. The post-study reflection and abstract gave me insight into the purpose of the study and the statistical reasoning. The presentation helped me connect the results to the real-world implications of how data should be designed for better accessibility and accuracy. Creating a new later of meaning to the experience.,0.48715132339988626,0.06363874644338598,0.04958026715825521,0.06628914253485256,0.04451048682073667,0.047207786883125845,0.050173760104106416,0.042481969336689816,0.050463123035985886,0.05123182791385681,0.047271566369118556
111,I thought the abstract and physical participation gave the most information about the study. The presentation gave the least information and was somewhat confusing.,9.848527837033943e-309,3.524181357513392e-308,4.015145387301477e-308,4.398659016609889e-308,2.583526190585473e-308,4.90553351363486e-308,1.0,2.678312019517444e-308,6.326307454243369e-308,2.8709074853445853e-308,2.4973854558259766e-308
112,I think the presentation is what laid it out the clearest. Just participating in it didn't help me understand what the experiment was for. I had no idea what the information was actually going to be used for until I read the abstract and listened to the presentation.,0.017002597932639637,0.04032237000625779,0.031227096568082247,0.21403949028747377,0.02893204658560964,0.041782968178635,0.06070867462869709,0.02480157885738064,0.07124575670458226,0.05776302689570923,0.02516027042805503
113,"The presentation was different from each source. The extended abstract, for example, had a written explanation of what was trying to be accomplished with a greater degree of detail than the simpler oral presentation and both aforementioned sources offered much more objectivity and facts than the subjective and interpretive nature of a reflection.",8.817221453276467e-309,2.6004089666677634e-308,3.841624541900345e-308,3.1283055346431114e-308,2.8416309834384004e-308,8.64855903972711e-308,1.0,2.9266650889262826e-308,5.661752492741245e-308,2.7920937715635237e-308,2.2077694911430383e-308
